id,brier,rps,auc,n,lat,lon,pietra,brier_week1,brier_week2,brier_week3,brier_week4,brier_later,auc_week1,auc_week2,auc_week3,auc_week4,auc_later,model,cv_method
Sekota,0.3716266666666667,0.37642666666666663,0.9444444444444444,15,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Sekota town,0.3716266666666667,0.37642666666666663,0.9444444444444444,15,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Semada,0.7849846153846153,0.9176615384615385,0.7729289940828402,13,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Senan,0.4732444444444445,0.27662222222222227,0.9012345679012346,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Sendafa town,0.41230769230769226,0.3083076923076922,0.9127218934911243,13,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Shala,1.6110222222222221,1.756622222222222,0.5462962962962963,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Shanan Kolu,0.36840000000000006,0.271,0.900390625,16,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Shashemene,1.3887999999999998,1.6455111111111111,0.6419753086419753,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Shashemene town,1.3887999999999998,1.6455111111111111,0.6419753086419753,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Shawra town,0.9987555555555555,0.8191999999999999,0.7253086419753086,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Shebel Bernta,0.41230769230769226,0.3083076923076922,0.9127218934911243,13,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Shendi town,0.4759272727272727,0.2197818181818182,0.9132231404958677,11,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Sheno town,0.38586666666666664,0.2764,0.9227430555555556,12,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Shirka,0.7147999999999999,0.7940999999999999,0.78125,16,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Shoa Robit,0.41230769230769226,0.3083076923076922,0.9127218934911243,13,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Sinana,0.4141090909090909,0.46181818181818185,0.9054752066115702,22,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Siraro,0.04939130434782609,0.08013913043478263,1.0,23,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Sire,0.4272,0.3618,0.91357421875,16,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Siya Debirna Wayu,0.4370285714285714,0.32937142857142854,0.9049744897959183,14,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Sodo Daci,0.45394285714285715,0.2768,0.9056122448979592,14,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Sude,0.9134933333333333,0.94784,0.6855555555555556,15,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Sululta,1.2284444444444444,1.2638222222222222,0.5679012345679012,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Sululta (OR),1.2284444444444444,1.2638222222222222,0.5679012345679012,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Tach Armacho,1.0520888888888889,0.9303111111111111,0.6512345679012346,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Tach Gayint,0.8409142857142857,0.8857142857142856,0.7334183673469388,14,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Takusa,0.9987555555555555,0.8191999999999999,0.7253086419753086,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Tarema Ber,0.41230769230769226,0.3083076923076922,0.9127218934911243,13,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Tegede,0.9987555555555555,0.8191999999999999,0.7253086419753086,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Telemt,0.8152615384615383,0.9824,0.7751479289940828,13,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Tena,0.7147999999999999,0.7940999999999999,0.78125,16,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Tenta,0.5230933333333333,0.4210133333333334,0.8772222222222222,15,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Thehulederie,0.6596266666666666,0.5497599999999999,0.8161111111111111,15,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Tikur Enchini,1.530514285714286,1.558857142857143,0.16071428571428573,7,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Tiyo,1.3887999999999998,1.6455111111111111,0.6419753086419753,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Toke Kutaye,0.5532444444444444,0.3166222222222222,0.8734567901234568,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Tole,1.8738285714285714,2.3421714285714286,0.26785714285714285,7,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Tsagbeji,0.30144000000000004,0.21472000000000002,0.960625,20,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Tulefa town,0.38586666666666664,0.2764,0.9227430555555556,12,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Wadla,0.2922105263157895,0.16075789473684213,0.9525623268698061,19,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Waliso,1.8281142857142858,2.2537142857142856,0.21428571428571427,7,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Wara Jarso,1.4375111111111112,1.3552,0.4737654320987654,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Wegde,0.41230769230769226,0.3083076923076922,0.9127218934911243,13,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Wegeda town,0.8152615384615383,0.9824,0.7751479289940828,13,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Wegedi town,0.41230769230769226,0.3083076923076922,0.9127218934911243,13,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Wegel tena town,0.33487058823529414,0.20122352941176475,0.9264705882352942,17,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Wegera,0.32516923076923077,0.18781538461538466,0.9504437869822485,13,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Welmera,1.2284444444444444,1.2638222222222222,0.5679012345679012,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Wemberma,0.534109090909091,0.22341818181818185,0.8842975206611571,11,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Wenchi,1.5392,1.5977142857142856,0.16071428571428573,7,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Were Ilu,0.4370285714285714,0.32937142857142854,0.9049744897959183,14,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Wereilu town,0.4370285714285714,0.32937142857142854,0.9049744897959183,14,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
West Belesa,0.3091692307692308,0.17464615384615387,0.9563609467455622,13,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
West Dembiya,0.6876444444444444,0.5658666666666667,0.8256172839506173,9,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Woldiya town,0.3574857142857143,0.2336761904761905,0.9410430839002267,21,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Woliso town,1.8208,2.2009142857142856,0.21428571428571427,7,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Wondo,0.04939130434782609,0.08013913043478263,1.0,23,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Worebabu,0.3574857142857143,0.2336761904761905,0.9410430839002267,21,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Woreta town,0.32516923076923077,0.18781538461538466,0.9504437869822485,13,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Wuchale,0.41230769230769226,0.3083076923076922,0.9127218934911243,13,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Yaya Gulele,0.41230769230769226,0.3083076923076922,0.9127218934911243,13,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Zequala,0.3716266666666667,0.37642666666666663,0.9444444444444444,15,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
Ziway Dugda,0.5478736842105264,0.6227368421052631,0.8864265927977839,19,,,,,,,,,,,,,,ngcm_clim_mok_date_raw,raw
ALL,0.6024689590202543,0.5566119642016015,0.828840973377953,4246,,,0.5102449364107395,0.0859349976448422,0.09636928874234574,0.12765181347150262,0.10503966085727744,0.18747319830428638,0.8749038953920275,0.8230761141417102,0.632215766976019,0.6304540322580645,0.8880038835427084,ngcm_clim_mok_date_raw,raw
Abergele (AM),0.391817241632584,0.34549219056714014,0.9264705882352942,17,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Abichugna Gne'a,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Abuna Ginde Beret,0.9344218745199312,0.6760632219638061,0.654320987654321,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Ada'a,0.5061697774040642,0.38088889506089046,0.8941326530612245,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Adaba,0.7461044506464481,0.9304630423952177,0.8047337278106509,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Adama,0.5471075013220281,0.48432257103875537,0.8520408163265306,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Adama Tulu Jido Kombolcha,0.791693817546374,0.9040897312703742,0.701530612244898,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Adama town,0.45235309066009427,0.3106948376553119,0.9322222222222222,15,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Adda Berga,0.8348973649119233,0.9106773441241423,0.691358024691358,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Addi Arekay,0.8727119458199647,0.7673678901452734,0.6725,10,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Adiss Zemen town,0.38651256649681337,0.29274216714609624,0.9600591715976331,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Agarfa,0.5413407369554195,0.5353686577828238,0.8642578125,16,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Akaki,0.9718966469031253,0.9555947867782089,0.6358024691358025,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Akeseta town,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Albuko,0.5216314059885795,0.41515076113227983,0.8737244897959183,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Alefa,0.9010324313299731,0.6906238742502021,0.6851851851851852,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Aleltu,0.437970926509923,0.35399568805518355,0.9253472222222222,12,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Aleme Ketma town,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Amanuel town,0.5922877299790408,0.3177777679591415,0.865,10,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Amba Giorgis town,0.38651256649681337,0.29274216714609624,0.9600591715976331,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Ambasel,0.5076118379274794,0.45064077314933837,0.8822222222222222,15,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Ambo Zuria,0.566384999728046,0.3790342051227551,0.8765432098765432,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Ambo town,0.5283911013902681,0.3481013971985421,0.9012345679012346,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Ameya,0.5229088452710984,0.3336518695889115,0.9132231404958677,11,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Amigna,0.551661712135616,0.6071607251156481,0.8703703703703703,18,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Andabet /West Esite,0.3660105767842596,0.2672809408598708,0.9571005917159763,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Aneded,0.4781999893248128,0.3054686389677187,0.93,10,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Angolelana Tera,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Angot,0.35165688349612884,0.27881285054305377,0.9577562326869806,19,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Ankober,0.47865598885207483,0.3243336148980619,0.9017857142857143,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Antsokiya,0.49016871669087586,0.4321583168978,0.8992346938775511,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Arerti town,0.44967516126404505,0.3097983363414924,0.9333333333333333,15,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Argoba,0.5216314059885795,0.41515076113227983,0.8737244897959183,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Arsi Negele,1.1995469634273013,1.2204595445075803,0.5462962962962963,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Arsi Negele town,1.0568846277643538,1.172361188313528,0.6265432098765432,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Aseko,0.7754538315484715,1.183200465724978,0.6521739130434783,23,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Asela town,0.7461941804985042,0.787857791762087,0.7188888888888889,15,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Assagirt,0.4866095175779955,0.36444602379479946,0.8941326530612245,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Ataye town,0.44839698227676966,0.3427640762138698,0.9266666666666666,15,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Awabel,0.7715522393511303,0.6702348857151315,0.715,10,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Aykel town,0.666655381455153,0.5630495512641414,0.7993827160493827,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Bako Tibe,1.2341857726240306,1.6352868363413542,0.3125,4,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Baso Liben,0.4781999893248128,0.3054686389677187,0.93,10,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Basona Worena,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Batu town,0.5259826149452593,0.6548017994238041,0.8878116343490304,19,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Bechena town,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Becho (SW Shewa),1.343795191762606,1.5268216861288366,0.3622448979591837,7,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Bedesa town,0.9718966469031253,0.9555947867782089,0.6358024691358025,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Bele Gesgar,0.6160762877860844,0.6315855587852756,0.833984375,16,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Bereh,0.9718966469031253,0.9555947867782089,0.6358024691358025,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Berehet,0.4590097330441745,0.3042442837816534,0.9177777777777778,15,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Beyeda,0.6883965390644001,0.7861527116306728,0.8121301775147929,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Bibugn,0.5229088452710984,0.3336518695889115,0.9132231404958677,11,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Bishoftu town,0.9718966469031253,0.9555947867782089,0.6358024691358025,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Bokoji town,0.8079980449758445,0.899966802656485,0.7621527777777778,12,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Bora (OR),0.6692483167167532,0.6343466137464678,0.7857142857142857,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Borena /Debresina,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Boset,0.44967516126404505,0.3097983363414924,0.9333333333333333,15,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Bugna,0.7184178873258379,0.8691602156791288,0.7678571428571429,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Burayu,0.9718966469031253,0.9555947867782089,0.6358024691358025,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Bure (AM),0.5922877299790408,0.3177777679591415,0.865,10,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Bure town,0.5229088452710984,0.3336518695889115,0.9132231404958677,11,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Burqua Dhintu,0.10078501314385695,0.14385501291405783,1.0,23,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Chancho town,0.9718966469031253,0.9555947867782089,0.6358024691358025,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Cheliya,1.1742285627913953,1.1114326256014417,0.3402777777777778,6,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Chilga 1,0.666655381455153,0.5630495512641414,0.7993827160493827,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Chilga 2,0.666655381455153,0.5630495512641414,0.7993827160493827,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Chiro Zuria,0.7283416997058367,0.7222562151396746,0.8377777777777777,15,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Chiro town,1.1023844285871842,1.2448231964166558,0.5277777777777778,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Chole,0.5413407369554195,0.5353686577828238,0.8642578125,16,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Cobi,1.1952039636280236,1.1714277791274676,0.3472222222222222,6,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dabat,0.7899164551197329,0.6003149994525684,0.7314814814814815,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dabat town,0.7899164551197329,0.6003149994525684,0.7314814814814815,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dano,1.1742285627913953,1.1114326256014417,0.3402777777777778,6,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dawo,1.343795191762606,1.5268216861288366,0.3622448979591837,7,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dawunt,0.6242919171995157,0.6536551019130569,0.7793367346938775,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Debark,0.8651820585993911,0.700377701288555,0.691358024691358,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Debark town,0.666655381455153,0.5630495512641414,0.7993827160493827,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Debay Telatgen,0.3198779108717268,0.244384595962076,0.977810650887574,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Debre Berhan town,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Debre Elias,0.5922877299790408,0.3177777679591415,0.865,10,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Debre Libanos,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Debre Markos town,0.4781999893248128,0.3054686389677187,0.93,10,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Debre Sina town,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Debre Tabor town,0.6753562586546302,0.7551671574880477,0.8121301775147929,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Debrework town,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dega Damot,0.5283911013902681,0.3481013971985421,0.9012345679012346,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Degeluna Tijo,1.0568846277643538,1.172361188313528,0.6265432098765432,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Degem,0.9718966469031253,0.9555947867782089,0.6358024691358025,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Degolo town,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dehana,0.7184178873258379,0.8691602156791288,0.7678571428571429,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dejen,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dejen town,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Delanta,0.35165688349612884,0.27881285054305377,0.9577562326869806,19,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dembecha,0.5922877299790408,0.3177777679591415,0.865,10,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Denbecha town,0.5922877299790408,0.3177777679591415,0.865,10,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dendi,0.8159717461671832,0.6771898797653012,0.695,10,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dera (AM),0.38651256649681337,0.29274216714609624,0.9600591715976331,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dera (OR),0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dera town,0.7095905259418211,0.8441251296115925,0.7423469387755102,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dessie Zuria,0.5232314423599326,0.43438623222977185,0.8698979591836735,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dessie town,0.5015503770406515,0.34529111199254053,0.8844444444444445,15,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Diksis,0.7444719137115322,0.743459971785947,0.7411111111111112,15,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dinsho,0.5258387935049194,0.6114470730740716,0.8898891966759003,19,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Doba,0.7822889297187579,0.8121139281867329,0.7422222222222222,15,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dodola,1.0568846277643538,1.172361188313528,0.6265432098765432,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dodola town,0.4665959137281509,0.5012204563802211,0.9148199445983379,19,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dodota,0.5350214829339623,0.5343816438610824,0.8544921875,16,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Dugda,0.5259143815504193,0.6522412987928743,0.8829639889196675,19,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
East Belesa,0.6822776818382655,0.7735533263646197,0.8136094674556213,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
East Dembia,0.7899164551197329,0.6003149994525684,0.7314814814814815,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
East Esite,0.659507165355113,0.7191278812502421,0.8195266272189349,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Ebenat,0.6842046187651346,0.7787170919809635,0.8121301775147929,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Ebenat town,0.6883965390644001,0.7861527116306728,0.8121301775147929,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Eferatana Gidem,0.49016871669087586,0.4321583168978,0.8992346938775511,14,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Ejere /Addis Alem,0.8501716540972314,0.8448601530683882,0.64,10,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Ejersa Lafo,0.8348949283050405,0.7027040455648894,0.6625,10,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Eka Tafo,0.9718966469031253,0.9555947867782089,0.6358024691358025,9,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Enarj Enawga,0.453577899193724,0.38683804424163487,0.9201183431952663,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Enebse Sarmder,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Enemay,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Enewari town,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Ensaro,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Farta,0.5925209086460312,0.5774088403703753,0.8461538461538461,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Fentale,0.44967516126404505,0.3097983363414924,0.9333333333333333,15,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Fiche town,0.4646623029359167,0.39918471308433023,0.9112426035502958,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Filakit town,0.35165688349612884,0.27881285054305377,0.9577562326869806,19,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Finote Selam town,0.5922877299790408,0.3177777679591415,0.865,10,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
Fogera,0.3855916075005984,0.29070441023938953,0.9615384615384616,13,,,,,,,,,,,,,,ngcm_calibrated_clim_mok_date,calibrated
